01010056;46;4;A;S;4
01010056;48;5;A;S;5
01010056;50;6;A;S;6
01010056;52;7;A;S;7
01010056;54;8;A;S;8
01010056;56;9;A;S;9
01010056;58;10;A;S;10
01010057;40;1;A;S;1
01010057;42;2;A;S;2
01010057;44;3;A;S;3
01010057;46;4;A;S;4
01010057;48;5;A;S;5
01010057;50;6;A;S;6
01010059;42;2;A;S;2
01010059;44;3;A;S;3
01010059;46;4;A;S;4
01010059;48;5;A;S;5
01010059;50;6;A;S;6
01010059;52;7;A;S;7
01010059;54;8;A;S;8
01010060;40;1;A;S;1
01010060;42;2;A;S;2
01010060;44;3;A;S;3
01010060;46;4;A;S;4
01010060;48;5;A;S;5
01010060;50;6;A;S;6
01010060;52;7;A;S;7
01010061;42;2;A;S;2
01010061;44;3;A;S;3
01010061;46;4;A;S;4
01010061;48;5;A;S;5
01010061;50;6;A;S;6
01010061;52;7;A;S;7
01010061;54;8;A;S;8
01010062;46;4;A;S;4
01010062;48;5;A;S;5
01010062;50;6;A;S;6
01010062;52;7;A;S;7
01010062;54;8;A;S;8
01010062;56;9;A;S;9
01010064;42;2;A;S;2
01010064;44;3;A;S;3
01010064;46;4;A;S;4
01010064;48;5;A;S;5
01010064;50;6;A;S;6
01010064;52;7;A;S;7
01010064;54;8;A;S;8
01010064;56;9;A;S;9
01010065;40;1;A;S;1
01010065;42;2;A;S;2
01010065;44;3;A;S;3
01010065;46;4;A;S;4
01010065;48;5;A;S;5
01010065;50;6;A;S;6
01010066;46;4;A;S;4
01010066;48;5;A;S;5
01010066;50;6;A;S;6
01010066;52;7;A;S;7
01010066;54;8;A;S;8
01010066;56;9;A;S;9
01010066;58;10;A;S;10
01010066;60;11;A;S;11
01010067;46;4;A;S;4
01010067;48;5;A;S;5
01010067;50;6;A;S;6
01010067;52;7;A;S;7
01010067;54;8;A;S;8
01010067;56;9;A;S;9
01010067;58;10;A;S;10
01010067;60;11;A;S;11
01010068;46;4;A;S;4
01010068;48;5;A;S;5
01010068;50;6;A;S;6
01010068;52;7;A;S;7
01010068;54;8;A;S;8
01010068;56;9;A;S;9
01010068;58;10;A;S;10
01010068;60;11;A;S;11
01010069;44;3;A;S;3
01010069;46;4;A;S;4
01010069;48;5;A;S;5
01010069;50;6;A;S;6
01010069;52;7;A;S;7
01010070;46;4;A;S;4
01010070;48;5;A;S;5
01010070;50;6;A;S;6
01010070;52;7;A;S;7
01010070;54;8;A;S;8
01010071;46;4;A;S;4
01010071;48;5;A;S;5
01010071;50;6;A;S;6
01010071;52;7;A;S;7
01010071;54;8;A;S;8
01010071;56;9;A;S;9
01010071;58;10;A;S;10
01010071;60;11;A;S;11
01010072;46;4;A;S;4
01010072;48;5;A;S;5
01010072;50;6;A;S;6
01010072;52;7;A;S;7
01010072;54;8;A;S;8
01010072;56;9;A;S;9
01010072;58;10;A;S;10
01010072;60;11;A;S;11
01010073;48;5;A;S;5
01010073;50;6;A;S;6
01010073;52;7;A;S;7
01010073;54;8;A;S;8
01010073;56;9;A;S;9
01010073;58;10;A;S;10
01010073;60;11;A;S;11
01010074;46;4;A;S;4
01010074;48;5;A;S;5
01010074;50;6;A;S;6
01010074;52;7;A;S;7
01010075;44;3;A;S;3
01010075;46;4;A;S;4
01010075;48;5;A;S;5
01010075;50;6;A;S;6
01010075;52;7;A;S;7
01010075;54;8;A;S;8
01010076;44;3;A;S;3
01010076;46;4;A;S;4
01010076;48;5;A;S;5
01010076;50;6;A;S;6
01010076;52;7;A;S;7
01010076;54;8;A;S;8
01010077;44;3;A;S;3
01010077;46;4;A;S;4
01010077;48;5;A;S;5
01010077;50;6;A;S;6
01010077;52;7;A;S;7
01010077;54;8;A;S;8
01010078;42;2;A;S;2
01010078;44;3;A;S;3
01010078;46;4;A;S;4
01010078;48;5;A;S;5
01010078;50;6;A;S;6
01010078;52;7;A;S;7
01010078;54;8;A;S;8
01010079;44;3;A;S;3
01010079;46;4;A;S;4
01010079;48;5;A;S;5
01010079;50;6;A;S;6
01010079;52;7;A;S;7
01010079;54;8;A;S;8
01010079;56;9;A;S;9
01010079;58;10;A;S;10
01010080;40;1;A;S;1
01010080;42;2;A;S;2
01010080;44;3;A;S;3
01010080;46;4;A;S;4
01010080;48;5;A;S;5
01010080;50;6;A;S;6
01010081;40;1;A;S;1
01010081;42;2;A;S;2
01010081;44;3;A;S;3
01010081;46;4;A;S;4
01010081;48;5;A;S;5
01010081;50;6;A;S;6
01010082;40;1;A;S;1
01010082;42;2;A;S;2
01010082;44;3;A;S;3
01010082;46;4;A;S;4
01010082;48;5;A;S;5
01010082;50;6;A;S;6
01010084;40;1;A;S;1
01010084;42;2;A;S;2
01010084;44;3;A;S;3
01010084;46;4;A;S;4
01010084;48;5;A;S;5
01010084;50;6;A;S;6
01010085;38;3;A;S;3
01010085;40;4;A;S;4
01010085;42;5;A;S;5
01010085;44;6;A;S;6
01010085;46;7;A;S;7
01010085;48;8;A;S;8
01010085;50;9;A;S;9
01010086;42;2;A;S;2
01010086;44;3;A;S;3
01010086;46;4;A;S;4
01010086;48;5;A;S;5
01010086;50;6;A;S;6
01010086;52;7;A;S;7
01010086;54;8;A;S;8
01010087;44;0;A;S;0
01010087;46;0;A;S;0
01010087;48;0;A;S;0
01010087;50;0;A;S;0
01010088;44;3;A;S;3
01010088;46;4;A;S;4
01010088;48;5;A;S;5
01010088;50;6;A;S;6
01010089;40;1;A;S;1
01010089;42;2;A;S;2
01010089;44;3;A;S;3
01010089;46;4;A;S;4
01010089;48;5;A;S;5
01010089;50;6;A;S;6
01010090;52;7;A;S;7
01010090;54;8;A;S;8
01010090;56;9;A;S;9
01010092;44;3;A;S;3
01010092;46;4;A;S;4
01010092;48;5;A;S;5
01010092;50;6;A;S;6
01010092;52;7;A;S;7
01010092;54;8;A;S;8
01010093;44;3;A;S;3
01010093;46;4;A;S;4
01010093;48;5;A;S;5
01010093;50;6;A;S;6
01010093;52;7;A;S;7
01010093;54;8;A;S;8
01010094;44;3;A;S;3
01010094;46;4;A;S;4
01010094;48;5;A;S;5
01010094;50;6;A;S;6
01010095;44;0;A;S;0
01010095;46;0;A;S;0
01010095;48;0;A;S;0
01010095;50;0;A;S;0
01010096;42;2;A;S;2
01010096;44;3;A;S;3
01010096;46;4;A;S;4
01010096;48;5;A;S;5
01010097;38;3;A;S;3
01010097;40;4;A;S;4
01010097;42;5;A;S;5
01010097;44;6;A;S;6
01010097;46;7;A;S;7
01010097;48;8;A;S;8
01010097;50;9;A;S;9
01010097;52;10;A;S;10
01010098;L;4;A;S;4
01010098;M;3;A;S;3
01010098;XL;5;A;S;5
01010099;L;4;A;S;4
01010099;M;3;A;S;3
01010099;XL;5;A;S;5
01010100;L;4;A;S;4
01010100;M;3;A;S;3
01010100;XL;5;A;S;5
01010103;42;2;A;S;2
01010103;44;3;A;S;3
01010103;46;4;A;S;4
01010103;48;5;A;S;5
01010103;50;6;A;S;6
01010104;40;1;A;S;1
01010104;42;2;A;S;2
01010104;44;3;A;S;3
01010104;46;4;A;S;4
01010104;48;5;A;S;5
01010104;50;6;A;S;6
01010104;52;7;A;S;7
01010105;42;2;A;S;2
01010105;44;3;A;S;3
01010105;46;4;A;S;4
01010105;48;5;A;S;5
01010105;50;6;A;S;6
01010105;52;7;A;S;7
01010105;54;8;A;S;8
01010105;56;9;A;S;9
01010106;42;2;A;S;2
01010106;44;3;A;S;3
01010106;46;4;A;S;4
01010106;48;5;A;S;5
01010106;50;6;A;S;6
01010106;52;7;A;S;7
01010106;54;8;A;S;8
01010107;42;2;A;S;2
01010107;44;3;A;S;3
01010107;46;4;A;S;4
01010107;48;5;A;S;5
01010107;50;6;A;S;6
01010107;52;7;A;S;7
01010107;54;8;A;S;8
01010107;56;9;A;S;9
01010108;G;0;A;S;0
01010108;M;0;A;S;0
01010109;44;3;A;S;3
01010109;46;4;A;S;4
01010109;48;5;A;S;5
01010109;50;6;A;S;6
01010110;40;1;A;S;1
01010110;42;2;A;S;2
01010110;44;3;A;S;3
01010110;46;4;A;S;4
01010110;48;5;A;S;5
01010110;50;6;A;S;6
01010110;52;7;A;S;7
01010111;L;4;A;S;4
01010111;XL;5;A;S;5
01010111;XXL;6;A;S;6
01010112;44;3;A;S;3
01010112;46;4;A;S;4
01010112;48;5;A;S;5
01010112;50;6;A;S;6
01010113;44;3;A;S;3
01010113;46;4;A;S;4
01010113;48;5;A;S;5
01010113;50;6;A;S;6
01010114;44;3;A;S;3
01010114;46;4;A;S;4
01010114;48;5;A;S;5
01010114;50;6;A;S;6
01010115;44;3;A;S;3
01010115;46;4;A;S;4
01010115;48;5;A;S;5
01010115;50;6;A;S;6
01010115;52;7;A;S;7
01010117;46;4;A;S;4
01010117;48;5;A;S;5
01010117;50;6;A;S;6
01010117;52;7;A;S;7
01010117;54;8;A;S;8
01010119;44;3;A;S;3
01010119;46;4;A;S;4
01010119;48;5;A;S;5
01010119;50;6;A;S;6
01010119;52;7;A;S;7
01010119;54;8;A;S;8
01010120;46;4;A;S;4
01010120;48;5;A;S;5
01010120;50;6;A;S;6
01010120;52;7;A;S;7
01010120;54;8;A;S;8
01010120;56;9;A;S;9
01010121;40;1;A;S;1
01010121;42;2;A;S;2
01010121;44;3;A;S;3
01010121;46;4;A;S;4
01010121;48;5;A;S;5
01010121;50;6;A;S;6
01010123;44;3;A;S;3
01010123;46;4;A;S;4
01010123;48;5;A;S;5
01010123;50;6;A;S;6
01010123;52;7;A;S;7
01010123;54;8;A;S;8
01010123;56;9;A;S;9
01010124;44;3;A;S;3
01010124;46;4;A;S;4
01010124;48;5;A;S;5
01010124;50;6;A;S;6
01010124;52;7;A;S;7
01010124;54;8;A;S;8
01010124;56;9;A;S;9
01010125;44;3;A;S;3
01010125;46;4;A;S;4
01010125;48;5;A;S;5
01010125;50;6;A;S;6
01010125;52;7;A;S;7
01010125;54;8;A;S;8
01010125;56;9;A;S;9
01010126;44;3;A;S;3
01010126;46;4;A;S;4
01010126;48;5;A;S;5
01010126;50;6;A;S;6
01010126;52;7;A;S;7
01010126;54;8;A;S;8
01010126;56;9;A;S;9
01010127;44;3;A;S;3
01010127;46;4;A;S;4
01010127;48;5;A;S;5
01010127;50;6;A;S;6
01010127;52;7;A;S;7
01010127;54;8;A;S;8
01010127;56;9;A;S;9
01010128;44;3;A;S;3
01010128;46;4;A;S;4
01010128;48;5;A;S;5
01010128;50;6;A;S;6
01010128;52;7;A;S;7
01010128;54;8;A;S;8
01010128;56;9;A;S;9
01010128;58;10;A;S;10
01010129;44;3;A;S;3
01010129;46;4;A;S;4
01010129;48;5;A;S;5
01010129;50;6;A;S;6
01010129;52;7;A;S;7
01010129;54;8;A;S;8
01010129;56;9;A;S;9
01010129;58;10;A;S;10
01010130;46;4;A;S;4
01010130;48;5;A;S;5
01010130;50;6;A;S;6
01010130;52;7;A;S;7
01010130;54;8;A;S;8
01010130;56;9;A;S;9
01010130;58;10;A;S;10
01010131;44;3;A;S;3
01010131;46;4;A;S;4
01010131;48;5;A;S;5
01010131;50;6;A;S;6
01010131;52;7;A;S;7
01010131;54;8;A;S;8
01010131;56;9;A;S;9
01010131;58;10;A;S;10
01010132;44;3;A;S;3
01010132;46;4;A;S;4
01010132;48;5;A;S;5
01010132;50;6;A;S;6
01010132;52;7;A;S;7
01010132;54;8;A;S;8
01010132;56;9;A;S;9
01010133;44;3;A;S;3
01010133;46;4;A;S;4
01010133;48;5;A;S;5
01010133;50;6;A;S;6
01010133;52;7;A;S;7
01010133;54;8;A;S;8
01010135;44;3;A;S;3
01010135;46;4;A;S;4
01010135;48;5;A;S;5
01010135;50;6;A;S;6
01010135;52;7;A;S;7
01010135;54;8;A;S;8
01010136;44;3;A;S;3
01010136;46;4;A;S;4
01010136;48;5;A;S;5
01010136;50;6;A;S;6
01010136;52;7;A;S;7
01010136;54;8;A;S;8
01010137;44;3;A;S;3
01010137;46;4;A;S;4
01010137;48;5;A;S;5
01010137;50;6;A;S;6
01010137;52;7;A;S;7
01010137;54;8;A;S;8
01010138;44;3;A;S;3
01010138;46;4;A;S;4
01010138;48;5;A;S;5
01010138;50;6;A;S;6
01010138;52;7;A;S;7
01010138;54;8;A;S;8
01010139;44;3;A;S;3
01010139;46;4;A;S;4
01010139;48;5;A;S;5
01010139;50;6;A;S;6
01010139;52;7;A;S;7
01010139;54;8;A;S;8
01010140;44;3;A;S;3
01010140;46;4;A;S;4
01010140;48;5;A;S;5
01010140;50;6;A;S;6
01010140;52;7;A;S;7
01010140;54;8;A;S;8
01010141;44;3;A;S;3
01010141;46;4;A;S;4
01010141;48;5;A;S;5
01010141;50;6;A;S;6
01010141;52;7;A;S;7
01010141;54;8;A;S;8
01010141;56;9;A;S;9
01010142;44;3;A;S;3
01010142;46;4;A;S;4
01010142;48;5;A;S;5
01010142;50;6;A;S;6
01010142;52;7;A;S;7
01010142;54;8;A;S;8
01010142;56;9;A;S;9
01010143;44;3;A;S;3
01010143;46;4;A;S;4
01010143;48;5;A;S;5
01010143;50;6;A;S;6
01010143;52;7;A;S;7
01010143;54;8;A;S;8
01010143;56;9;A;S;9
01010144;44;3;A;S;3
01010144;46;4;A;S;4
01010144;48;5;A;S;5
01010144;50;6;A;S;6
01010144;52;7;A;S;7
01010144;54;8;A;S;8
01010144;56;9;A;S;9
01010145;44;3;A;S;3
01010145;46;4;A;S;4
01010145;48;5;A;S;5
01010145;50;6;A;S;6
01010145;52;7;A;S;7
01010145;54;8;A;S;8
01010145;56;9;A;S;9
01010146;44;3;A;S;3
01010146;46;4;A;S;4
01010146;48;5;A;S;5
01010146;50;6;A;S;6
01010146;52;7;A;S;7
01010146;54;8;A;S;8
01010146;56;9;A;S;9
01010147;44;3;A;S;3
01010147;46;4;A;S;4
01010147;48;5;A;S;5
01010147;50;6;A;S;6
01010147;52;7;A;S;7
01010147;54;8;A;S;8
01010147;56;9;A;S;9
01010147;58;10;A;S;10
01010147;60;11;A;S;11
01010148;44;3;A;S;3
01010148;46;4;A;S;4
01010148;48;5;A;S;5
01010148;50;6;A;S;6
01010148;52;7;A;S;7
01010148;54;8;A;S;8
01010148;56;9;A;S;9
01010148;58;10;A;S;10
01010148;60;11;A;S;11
01010149;42;2;A;S;2
01010149;44;3;A;S;3
01010149;46;4;A;S;4
01010149;48;5;A;S;5
01010149;50;6;A;S;6
01010149;52;7;A;S;7
01010149;54;8;A;S;8
01010150;42;2;A;S;2
01010150;44;3;A;S;3
01010150;46;4;A;S;4
01010150;48;5;A;S;5
01010150;50;6;A;S;6
01010150;52;7;A;S;7
01010150;54;8;A;S;8
01010151;40;1;A;S;1
01010151;42;2;A;S;2
01010151;44;3;A;S;3
01010151;46;4;A;S;4
01010151;48;5;A;S;5
01010151;50;6;A;S;6
01010151;52;7;A;S;7
01010151;54;8;A;S;8
01010151;56;9;A;S;9
01010152;42;2;A;S;2
01010152;44;3;A;S;3
01010152;46;4;A;S;4
01010152;48;5;A;S;5
01010152;50;6;A;S;6
01010152;52;7;A;S;7
01010152;54;8;A;S;8
01010152;56;9;A;S;9
01010153;44;3;A;S;3
01010153;46;4;A;S;4
01010153;48;5;A;S;5
01010153;50;6;A;S;6
01010153;52;7;A;S;7
01010153;54;8;A;S;8
01010153;56;9;A;S;9
01010154;42;2;A;S;2
01010154;44;3;A;S;3
01010154;46;4;A;S;4
01010154;48;5;A;S;5
01010154;50;6;A;S;6
01010154;52;7;A;S;7
01010154;54;8;A;S;8
01010154;56;9;A;S;9
01010154;58;10;A;S;10
01010154;60;11;A;S;11
01010154;62;12;A;S;12
01010155;42;2;A;S;2
01010155;44;3;A;S;3
01010155;46;4;A;S;4
01010155;48;5;A;S;5
01010155;50;6;A;S;6
01010155;52;7;A;S;7
01010155;54;8;A;S;8
01010155;56;9;A;S;9
01010155;58;10;A;S;10
01010155;60;11;A;S;11
01010155;62;12;A;S;12
01010156;42;2;A;S;2
01010156;44;3;A;S;3
01010156;46;4;A;S;4
01010156;48;5;A;S;5
01010156;50;6;A;S;6
01010156;52;7;A;S;7
01010156;54;8;A;S;8
01010156;56;9;A;S;9
01010156;58;10;A;S;10
01010156;60;11;A;S;11
01010156;62;12;A;S;12
01010157;42;2;A;S;2
01010157;44;3;A;S;3
01010157;46;4;A;S;4
01010157;48;5;A;S;5
01010157;50;6;A;S;6
01010157;52;7;A;S;7
01010157;54;8;A;S;8
01010158;42;2;A;S;2
01010158;44;3;A;S;3
01010158;46;4;A;S;4
01010158;48;5;A;S;5
01010158;50;6;A;S;6
01010158;52;7;A;S;7
01010158;54;8;A;S;8
01010158;56;9;A;S;9
01010159;40;1;A;S;1
01010159;42;2;A;S;2
01010159;44;3;A;S;3
01010159;46;4;A;S;4
01010159;48;5;A;S;5
01010159;50;6;A;S;6
01010159;52;7;A;S;7
01010159;54;8;A;S;8
01010160;42;2;A;S;2
01010160;44;3;A;S;3
01010160;46;4;A;S;4
01010160;48;5;A;S;5
01010160;50;6;A;S;6
01010160;52;7;A;S;7
01010161;44;3;A;S;3
01010161;46;4;A;S;4
01010161;48;5;A;S;5
01010161;50;6;A;S;6
01010161;52;7;A;S;7
01010161;54;8;A;S;8
01010161;56;9;A;S;9
01010162;44;3;A;S;3
01010162;46;4;A;S;4
01010162;48;5;A;S;5
01010162;50;6;A;S;6
01010162;52;7;A;S;7
01010162;54;8;A;S;8
01010162;56;9;A;S;9
01010163;42;2;A;S;2
01010163;44;3;A;S;3
01010163;46;4;A;S;4
01010163;48;5;A;S;5
01010164;42;0;A;S;0
01010164;44;0;A;S;0
01010164;46;0;A;S;0
01010164;48;0;A;S;0
01010165;42;2;A;S;2
01010165;44;3;A;S;3
01010165;46;4;A;S;4
01010165;48;5;A;S;5
01010165;50;6;A;S;6
01010165;52;7;A;S;7
01010165;54;8;A;S;8
01010165;56;9;A;S;9
01010166;40;1;A;S;1
